tSNE1,tSNE2,Bodysite
-19.477581024169922,-6.415172100067139,oral_cavity
-0.42851340770721436,88.3284912109375,skin
-0.5311363935470581,92.38520812988281,skin
-47.53327178955078,-31.618383407592773,oral_cavity
-29.9915714263916,98.34515380859375,skin
20.493736267089844,-5.606400966644287,oral_cavity
36.5740966796875,-70.39320373535156,oral_cavity
59.05961227416992,-49.629146575927734,oral_cavity
-29.807453155517578,-73.12554168701172,oral_cavity
3.658167600631714,-72.47046661376953,oral_cavity
-13.797910690307617,90.6874771118164,skin
60.200111389160156,-29.07829475402832,oral_cavity
12.45837688446045,111.38707733154297,skin
-3.6551780700683594,-89.89839935302734,oral_cavity
24.091514587402344,79.41357421875,skin
-8.421095848083496,71.71588134765625,skin
44.35081481933594,-61.29429626464844,oral_cavity
-7.606490135192871,-38.7440299987793,oral_cavity
-37.573890686035156,-77.41529083251953,oral_cavity
114.75922393798828,-6.4820685386657715,oral_cavity
-46.55339813232422,-31.80849266052246,oral_cavity
65.0797348022461,29.67194175720215,urogenital_tract
-71.79652404785156,-19.623321533203125,oral_cavity
36.972415924072266,-46.074974060058594,oral_cavity
18.46392059326172,-6.340508460998535,oral_cavity
7.190813064575195,-78.21076965332031,oral_cavity
91.81246185302734,32.2852783203125,urogenital_tract
-87.11383819580078,37.3470458984375,gastrointestinal_tract
94.53023529052734,30.84136962890625,urogenital_tract
-11.743576049804688,6.548597812652588,oral_cavity
85.53975677490234,39.71479797363281,urogenital_tract
-61.107093811035156,-45.336177825927734,oral_cavity
-26.391786575317383,-84.68223571777344,oral_cavity
11.56973648071289,-3.048008441925049,oral_cavity
9.467340469360352,78.88491821289062,nasal_cavity
-2.7187557220458984,-76.39308166503906,oral_cavity
-2.513134002685547,-42.03091812133789,oral_cavity
-23.85092544555664,-38.778656005859375,oral_cavity
9.723529815673828,-84.8022689819336,oral_cavity
-39.89751434326172,-17.687641143798828,oral_cavity
4.675559997558594,-77.15185546875,oral_cavity
9.443757057189941,109.90933990478516,skin
61.70623016357422,-33.35884094238281,oral_cavity
34.75870895385742,-36.22799301147461,oral_cavity
20.87184715270996,7.9829020500183105,oral_cavity
-71.36309814453125,42.100257873535156,gastrointestinal_tract
54.357540130615234,-22.471263885498047,oral_cavity
-5.111697673797607,-30.953052520751953,oral_cavity
6.192347049713135,-31.020597457885742,oral_cavity
58.28215789794922,-65.7070541381836,oral_cavity
16.788246154785156,42.880409240722656,skin
4.056310653686523,-5.863339424133301,oral_cavity
49.29782485961914,-37.73042297363281,oral_cavity
78.35421752929688,-33.931941986083984,oral_cavity
-93.1034927368164,52.89021682739258,gastrointestinal_tract
-10.77701187133789,83.5538558959961,skin
8.168373107910156,54.19361114501953,skin
-24.883832931518555,-3.5041797161102295,oral_cavity
-4.633188247680664,105.82660675048828,skin
-26.8016300201416,-44.5337028503418,oral_cavity
-49.04420852661133,-20.89812660217285,oral_cavity
-11.083342552185059,-87.56137084960938,oral_cavity
-5.72959566116333,-83.97969818115234,skin
22.533878326416016,-30.831684112548828,urogenital_tract
18.791667938232422,-12.073567390441895,oral_cavity
-24.267749786376953,-48.99562072753906,oral_cavity
58.54651641845703,-67.4441146850586,oral_cavity
3.9611427783966064,94.56102752685547,skin
13.885519981384277,8.174307823181152,oral_cavity
-78.07193756103516,-21.93248176574707,oral_cavity
-24.142059326171875,2.355471611022949,oral_cavity
15.117257118225098,-6.019928455352783,oral_cavity
37.871482849121094,-76.90035247802734,oral_cavity
-86.87615203857422,41.071876525878906,gastrointestinal_tract
75.06902313232422,59.174705505371094,urogenital_tract
-83.09501647949219,24.303943634033203,gastrointestinal_tract
-19.477758407592773,13.718196868896484,oral_cavity
-29.556175231933594,-14.807581901550293,oral_cavity
-19.027408599853516,-70.44863891601562,oral_cavity
6.623826026916504,88.19105529785156,skin
-26.632884979248047,60.125953674316406,nasal_cavity
-12.802579879760742,-46.11417007446289,oral_cavity
-8.173599243164062,-5.421926021575928,oral_cavity
-10.134078025817871,76.81665802001953,skin
-52.68022537231445,-40.94187545776367,oral_cavity
-28.399599075317383,-36.67966842651367,oral_cavity
62.382225036621094,-54.523277282714844,oral_cavity
6.948457717895508,68.5676498413086,skin
3.9450480937957764,95.58721923828125,skin
10.956355094909668,-73.80390930175781,oral_cavity
6.617455959320068,86.82215881347656,skin
-44.045867919921875,-61.84077453613281,oral_cavity
-16.03820037841797,97.463134765625,skin
109.87406158447266,0.5217689275741577,oral_cavity
-23.186206817626953,2.2222728729248047,oral_cavity
12.170199394226074,81.66345977783203,skin
-23.699878692626953,-59.17417526245117,oral_cavity
8.220309257507324,75.9239273071289,skin
-5.647918701171875,-88.89865112304688,oral_cavity
-12.896120071411133,-24.17481231689453,oral_cavity
0.8922585248947144,-1.071938395500183,oral_cavity
64.57258605957031,-39.42628479003906,oral_cavity
82.40779113769531,-37.536834716796875,oral_cavity
8.615077018737793,-32.36355972290039,oral_cavity
74.33162689208984,-38.52105712890625,oral_cavity
-0.7698230743408203,-81.56730651855469,oral_cavity
-8.391103744506836,-9.446564674377441,oral_cavity
61.62776565551758,-42.588687896728516,oral_cavity
20.411415100097656,-1.4278287887573242,oral_cavity
23.51774024963379,92.06787872314453,skin
2.699892282485962,-21.61664390563965,oral_cavity
4.487775802612305,107.63092041015625,skin
4.8182573318481445,91.33922576904297,skin
65.49728393554688,29.435768127441406,urogenital_tract
-23.393522262573242,75.59733581542969,skin
-30.840290069580078,-39.743446350097656,oral_cavity
-86.65545654296875,39.20441818237305,gastrointestinal_tract
67.02608489990234,41.826778411865234,urogenital_tract
17.652116775512695,45.35955810546875,skin
16.858657836914062,-65.01994323730469,oral_cavity
60.38555908203125,-39.245948791503906,oral_cavity
111.39016723632812,6.271585464477539,oral_cavity
-35.04587936401367,-33.29899215698242,oral_cavity
-42.86067199707031,-34.238548278808594,oral_cavity
-91.72571563720703,42.11893081665039,gastrointestinal_tract
-9.002955436706543,63.37278747558594,nasal_cavity
-2.1345744132995605,100.3500747680664,skin
-27.02695655822754,-87.81242370605469,oral_cavity
-0.054214075207710266,-75.42830657958984,oral_cavity
5.276122570037842,-85.54293823242188,oral_cavity
-37.307491302490234,-38.645896911621094,oral_cavity
-78.47354888916016,23.687345504760742,skin
-53.00479507446289,-10.653522491455078,oral_cavity
94.53620910644531,32.516117095947266,urogenital_tract
-24.16132164001465,-33.99009704589844,oral_cavity
83.56513977050781,35.964561462402344,urogenital_tract
57.01856994628906,20.892948150634766,urogenital_tract
2.269710063934326,-22.250083923339844,oral_cavity
-14.512704849243164,-45.34215545654297,oral_cavity
-82.73242950439453,53.1686897277832,gastrointestinal_tract
69.15087890625,-35.064178466796875,oral_cavity
-36.795257568359375,-48.32559585571289,oral_cavity
-80.06639099121094,25.56528663635254,gastrointestinal_tract
-37.42082977294922,41.254615783691406,nasal_cavity
-28.080860137939453,-85.27967834472656,oral_cavity
6.689117431640625,-8.727558135986328,oral_cavity
-3.7101492881774902,96.71424865722656,nasal_cavity
31.543167114257812,65.85676574707031,skin
-82.42176055908203,22.58594512939453,gastrointestinal_tract
62.25032043457031,-27.126426696777344,oral_cavity
65.43722534179688,59.675254821777344,urogenital_tract
-47.94436264038086,-20.222978591918945,oral_cavity
107.06140899658203,-6.87819766998291,oral_cavity
-59.46445083618164,-27.482221603393555,oral_cavity
-23.9812068939209,-71.77991485595703,skin
-37.68583297729492,-6.4855780601501465,oral_cavity
-9.080437660217285,-27.757917404174805,oral_cavity
-13.899839401245117,-49.3979377746582,oral_cavity
-60.04081726074219,-16.064483642578125,oral_cavity
13.267278671264648,-64.2337646484375,oral_cavity
11.967754364013672,75.85796356201172,skin
17.328392028808594,43.84973907470703,skin
-46.921329498291016,-15.97575569152832,oral_cavity
73.41156768798828,-48.985565185546875,oral_cavity
-7.397487163543701,-85.34757995605469,oral_cavity
-12.955245018005371,68.62547302246094,nasal_cavity
-2.247396469116211,-63.93691635131836,oral_cavity
9.8109712600708,-8.530267715454102,oral_cavity
-36.071807861328125,-42.237911224365234,oral_cavity
89.27998352050781,43.38158416748047,urogenital_tract
65.29438781738281,55.80813217163086,urogenital_tract
-6.679839611053467,-83.25237274169922,oral_cavity
-79.31645965576172,31.895132064819336,gastrointestinal_tract
47.37977600097656,-72.65706634521484,oral_cavity
-6.908609390258789,-4.801475524902344,oral_cavity
9.993000030517578,66.0271987915039,skin
-44.76284408569336,-21.0872802734375,oral_cavity
6.79163122177124,81.75215911865234,skin
29.234766006469727,-42.942955017089844,oral_cavity
19.55748176574707,44.46458435058594,skin
64.98027038574219,39.90269088745117,urogenital_tract
13.42981243133545,-11.600738525390625,oral_cavity
-27.564844131469727,-37.72913360595703,oral_cavity
-3.367283821105957,103.61909484863281,skin
90.95989227294922,31.31344223022461,urogenital_tract
-44.868465423583984,-29.582876205444336,oral_cavity
18.65494155883789,2.7495033740997314,oral_cavity
16.35133171081543,-0.5715476274490356,oral_cavity
52.64632034301758,-67.6204605102539,oral_cavity
25.356674194335938,68.35247039794922,skin
-96.1484146118164,41.83308792114258,gastrointestinal_tract
50.914730072021484,-54.998008728027344,oral_cavity
102.23340606689453,-1.3371975421905518,oral_cavity
-31.97551918029785,88.271484375,nasal_cavity
-74.93890380859375,28.346946716308594,gastrointestinal_tract
-29.8868350982666,-10.90182113647461,oral_cavity
-17.859540939331055,66.48477172851562,nasal_cavity
-25.30975914001465,62.690120697021484,nasal_cavity
12.993155479431152,81.916015625,skin
1.4289348125457764,-60.742252349853516,oral_cavity
-57.42469024658203,-14.03068733215332,oral_cavity
-27.183988571166992,61.031742095947266,nasal_cavity
64.5339126586914,-34.51780319213867,oral_cavity
5.795721054077148,92.02727508544922,skin
63.25236511230469,-36.51494216918945,oral_cavity
-63.50910568237305,39.0943489074707,gastrointestinal_tract
79.27855682373047,-41.2702751159668,oral_cavity
4.590304374694824,89.3841552734375,skin
-56.20270919799805,-23.46523666381836,oral_cavity
59.697261810302734,-46.03206253051758,oral_cavity
-56.59511947631836,-29.325178146362305,oral_cavity
2.724928617477417,-82.41178894042969,oral_cavity
-27.895849227905273,-7.480602264404297,oral_cavity
21.704307556152344,-5.039522647857666,oral_cavity
94.7882308959961,40.80118179321289,urogenital_tract
-39.33817672729492,-11.834784507751465,oral_cavity
-46.31689453125,-64.46807098388672,oral_cavity
68.22821044921875,-30.741594314575195,oral_cavity
-0.8948186635971069,89.84774017333984,skin
-79.7046890258789,32.28461837768555,gastrointestinal_tract
58.087162017822266,-21.564136505126953,oral_cavity
-17.173818588256836,-63.26182174682617,oral_cavity
-9.457921981811523,-54.12438201904297,oral_cavity
-79.96117401123047,55.42218017578125,gastrointestinal_tract
20.403785705566406,-69.45066833496094,oral_cavity
15.205118179321289,-70.36685943603516,oral_cavity
9.088187217712402,-43.22233963012695,oral_cavity
-10.886526107788086,11.91440486907959,oral_cavity
-68.62255096435547,-21.695995330810547,oral_cavity
10.015226364135742,-71.45941162109375,oral_cavity
43.54065704345703,-22.186594009399414,oral_cavity
-76.45223999023438,51.20553207397461,gastrointestinal_tract
66.3294448852539,-39.23309326171875,oral_cavity
13.9882230758667,96.49427032470703,skin
-2.7570126056671143,-77.61141967773438,oral_cavity
63.358665466308594,-54.91177749633789,oral_cavity
-25.308977127075195,99.69805145263672,skin
-8.944348335266113,84.95279693603516,skin
-64.92984771728516,-14.662649154663086,oral_cavity
-10.339142799377441,15.659480094909668,oral_cavity
1.25395929813385,10.454377174377441,oral_cavity
-10.957356452941895,66.6847915649414,nasal_cavity
19.146316528320312,1.657783031463623,oral_cavity
17.518545150756836,-11.143953323364258,oral_cavity
-49.97859573364258,1.5081835985183716,oral_cavity
-71.87017059326172,-30.928102493286133,oral_cavity
68.93644714355469,-43.82517623901367,oral_cavity
24.001062393188477,-2.1239960193634033,oral_cavity
8.915262222290039,-75.83442687988281,oral_cavity
12.15666389465332,-9.988344192504883,oral_cavity
62.17928695678711,-26.996763229370117,oral_cavity
-74.087890625,-27.434829711914062,oral_cavity
-23.98476791381836,56.43842697143555,nasal_cavity
69.99817657470703,-42.45030975341797,oral_cavity
-18.570098876953125,90.45462036132812,skin
-79.31761932373047,51.45188522338867,gastrointestinal_tract
15.822842597961426,9.152854919433594,oral_cavity
-92.5525894165039,45.11796569824219,gastrointestinal_tract
8.25003433227539,-80.2467269897461,oral_cavity
75.8836898803711,-30.043956756591797,oral_cavity
61.05720138549805,-68.35332489013672,oral_cavity
-35.758182525634766,87.16578674316406,skin
-2.124093770980835,-31.972671508789062,oral_cavity
1.1073615550994873,109.73856353759766,skin
15.480610847473145,94.22209930419922,skin
-11.305614471435547,-13.613046646118164,oral_cavity
78.18814086914062,60.111663818359375,urogenital_tract
3.682504892349243,82.23538208007812,skin
21.139326095581055,0.9549533128738403,oral_cavity
28.17538833618164,68.4382095336914,skin
-1.456260085105896,-81.2440185546875,oral_cavity
11.399088859558105,-62.826839447021484,oral_cavity
93.00140380859375,33.270957946777344,urogenital_tract
-12.579157829284668,89.99850463867188,skin
-27.269229888916016,-18.62186622619629,oral_cavity
-26.25204086303711,58.98551559448242,nasal_cavity
51.195491790771484,-74.28351593017578,oral_cavity
-4.524545192718506,87.78170013427734,skin
-48.62248611450195,-50.00962829589844,oral_cavity
-1.6944196224212646,1.2784113883972168,oral_cavity
-54.80669403076172,-40.47276306152344,oral_cavity
93.35973358154297,30.242774963378906,urogenital_tract
70.39154052734375,-38.82151412963867,oral_cavity
58.057064056396484,-65.58644104003906,oral_cavity
14.14100170135498,97.1641616821289,skin
-71.54315948486328,-38.708770751953125,oral_cavity
-26.94647789001465,16.232898712158203,oral_cavity
-30.935739517211914,-24.424827575683594,oral_cavity
-53.688743591308594,-7.862037658691406,oral_cavity
-8.571937561035156,71.61504364013672,nasal_cavity
-51.78403854370117,-35.261592864990234,oral_cavity
-23.086633682250977,39.5577278137207,skin
-87.36994171142578,42.556724548339844,gastrointestinal_tract
-65.7088394165039,-34.77022171020508,oral_cavity
-92.6218490600586,42.98789596557617,gastrointestinal_tract
-4.061938762664795,4.213749408721924,oral_cavity
-77.525146484375,30.819705963134766,gastrointestinal_tract
-36.24077606201172,-59.129539489746094,oral_cavity
8.29279899597168,90.05646514892578,skin
-9.167304992675781,-85.18158721923828,oral_cavity
4.343815803527832,101.07295989990234,skin
12.688220024108887,110.46514892578125,skin
-12.903483390808105,55.40327453613281,nasal_cavity
0.30748528242111206,8.27181625366211,oral_cavity
55.955108642578125,-66.16960906982422,oral_cavity
-52.70216369628906,-31.178281784057617,oral_cavity
-23.320037841796875,-76.24620819091797,oral_cavity
-54.29426193237305,-22.71694564819336,oral_cavity
-19.099620819091797,-44.52070236206055,oral_cavity
65.1568374633789,20.25379753112793,urogenital_tract
12.167756080627441,-79.3962631225586,oral_cavity
1.2577035427093506,-59.1446647644043,oral_cavity
10.547379493713379,79.74919128417969,skin
8.886816024780273,67.97911071777344,skin
-10.409499168395996,74.75775146484375,skin
74.97000122070312,60.99369430541992,urogenital_tract
70.90088653564453,20.88480567932129,urogenital_tract
58.056758880615234,-31.219093322753906,oral_cavity
-12.333276748657227,-35.83277130126953,oral_cavity
52.079139709472656,-32.03704833984375,oral_cavity
-5.072329044342041,-30.8918399810791,oral_cavity
111.73969268798828,-1.7539842128753662,oral_cavity
-2.424384117126465,-70.11276245117188,oral_cavity
-68.07318115234375,-34.39604568481445,oral_cavity
-77.78636932373047,30.379440307617188,gastrointestinal_tract
16.255966186523438,-11.254708290100098,oral_cavity
53.37994384765625,-29.029945373535156,oral_cavity
74.49827575683594,-30.68169593811035,oral_cavity
58.61709213256836,-40.624542236328125,oral_cavity
-41.65029525756836,-33.23945617675781,oral_cavity
-18.415943145751953,-61.3433952331543,oral_cavity
30.103290557861328,67.92282104492188,skin
1.094303846359253,75.59054565429688,skin
-64.30313110351562,-15.134825706481934,oral_cavity
-15.849513053894043,-6.500205993652344,oral_cavity
-24.213531494140625,18.36936378479004,oral_cavity
-39.297611236572266,-55.461387634277344,oral_cavity
93.89661407470703,33.67791748046875,urogenital_tract
16.09222412109375,100.15887451171875,skin
50.20443344116211,-21.70498275756836,oral_cavity
-2.364071846008301,-34.055484771728516,oral_cavity
16.704666137695312,93.0574722290039,skin
88.37031555175781,37.18229675292969,urogenital_tract
-63.26301574707031,31.5899658203125,skin
65.44136810302734,59.67533874511719,urogenital_tract
18.311887741088867,-8.34968376159668,oral_cavity
-25.816402435302734,62.49043273925781,nasal_cavity
14.381141662597656,75.89167785644531,skin
1.644931674003601,-33.25993347167969,oral_cavity
-40.063072204589844,-32.92633056640625,oral_cavity
6.254011154174805,110.3712387084961,skin
92.12931823730469,36.56888198852539,urogenital_tract
-49.300621032714844,-26.54981231689453,oral_cavity
-3.4007339477539062,-0.41070204973220825,oral_cavity
57.2808837890625,48.77244186401367,urogenital_tract
50.71405792236328,30.077821731567383,urogenital_tract
42.91193389892578,-35.409671783447266,oral_cavity
85.3592529296875,39.699424743652344,urogenital_tract
-23.22041130065918,-36.337677001953125,oral_cavity
-29.792652130126953,-9.719419479370117,oral_cavity
7.139780044555664,50.29035186767578,skin
-29.15420913696289,-58.901546478271484,oral_cavity
74.19197082519531,24.003705978393555,urogenital_tract
73.1057357788086,22.5799503326416,urogenital_tract
14.199173927307129,104.74703216552734,skin
24.095277786254883,78.36089324951172,skin
-21.128314971923828,-3.981370687484741,oral_cavity
-88.47578430175781,52.52401351928711,gastrointestinal_tract
4.139744281768799,91.68805694580078,skin
15.4146728515625,102.24990844726562,skin
73.56908416748047,23.262609481811523,urogenital_tract
-5.629687786102295,-48.5134162902832,oral_cavity
-19.13393211364746,56.936195373535156,nasal_cavity
53.903202056884766,-32.32057189941406,oral_cavity
-57.11267852783203,-31.134138107299805,oral_cavity
-13.96407413482666,-11.546448707580566,oral_cavity
1.453959584236145,-5.336264610290527,oral_cavity
-9.892233848571777,-7.766597270965576,oral_cavity
-18.682390213012695,-31.81489372253418,oral_cavity
-61.30183792114258,-20.597318649291992,oral_cavity
-59.29192352294922,-24.539138793945312,oral_cavity
-24.234357833862305,-47.997169494628906,oral_cavity
-62.23926544189453,-26.829639434814453,oral_cavity
-19.145692825317383,-42.53883361816406,oral_cavity
-37.4885139465332,-6.561501979827881,oral_cavity
61.97914505004883,-39.80699157714844,oral_cavity
47.335693359375,-72.01425170898438,oral_cavity
29.185029983520508,64.51575469970703,skin
-26.548147201538086,-44.9317741394043,oral_cavity
-3.60312819480896,-68.69878387451172,oral_cavity
57.94293212890625,-42.44034957885742,oral_cavity
-16.281463623046875,81.75945281982422,skin
114.58504486083984,-3.191927194595337,oral_cavity
105.4713363647461,-3.253655195236206,oral_cavity
2.3973896503448486,91.8250961303711,skin
83.32915496826172,32.896793365478516,urogenital_tract
15.525948524475098,98.0505142211914,skin
-7.132019519805908,-83.50950622558594,oral_cavity
-25.7453670501709,-84.93736267089844,oral_cavity
-38.93660354614258,-20.860984802246094,oral_cavity
-4.011138439178467,44.98869705200195,skin
69.19865417480469,27.084169387817383,urogenital_tract
16.888797760009766,-65.51412963867188,oral_cavity
33.48951721191406,-53.74513244628906,oral_cavity
-86.87845611572266,46.78227996826172,gastrointestinal_tract
68.88272857666016,-23.624828338623047,oral_cavity
9.863310813903809,100.18118286132812,skin
58.826602935791016,-51.85116958618164,oral_cavity
-18.22722625732422,-21.59992218017578,oral_cavity
-59.822242736816406,-31.93785285949707,oral_cavity
76.01216125488281,27.39786148071289,urogenital_tract
55.48971939086914,20.777881622314453,urogenital_tract
-9.06920337677002,0.004665094427764416,oral_cavity
93.77386474609375,33.016807556152344,urogenital_tract
78.44195556640625,-33.82331085205078,oral_cavity
-1.3611621856689453,-9.186590194702148,oral_cavity
13.598076820373535,96.12328338623047,skin
72.05323791503906,57.79706954956055,urogenital_tract
-29.943099975585938,83.73602294921875,skin
-46.07356643676758,-22.532909393310547,oral_cavity
82.36734008789062,-37.6426887512207,oral_cavity
-23.57258415222168,-50.408687591552734,oral_cavity
92.99308013916016,35.80923080444336,urogenital_tract
-26.697113037109375,-13.573633193969727,oral_cavity
-26.148841857910156,-87.05120849609375,oral_cavity
4.044582366943359,-87.0968246459961,oral_cavity
-3.728184938430786,44.18039321899414,skin
-45.47751998901367,-18.761110305786133,oral_cavity
-1.4335849285125732,-10.029122352600098,oral_cavity
-56.187042236328125,-23.485942840576172,oral_cavity
-32.33176040649414,-34.18606185913086,oral_cavity
-16.125436782836914,-31.01576042175293,oral_cavity
18.75318145751953,5.511292934417725,oral_cavity
54.53190231323242,22.39324378967285,urogenital_tract
-35.15266036987305,87.85087585449219,skin
68.73894500732422,24.23434066772461,urogenital_tract
22.51673698425293,-30.84111785888672,urogenital_tract
-84.87742614746094,25.49787712097168,gastrointestinal_tract
66.33709716796875,-39.2019157409668,oral_cavity
-28.675809860229492,86.87934875488281,nasal_cavity
30.07358741760254,69.49340057373047,skin
-11.128707885742188,-30.492542266845703,oral_cavity
-26.07311248779297,96.43128204345703,skin
56.39952087402344,36.939693450927734,urogenital_tract
-38.503448486328125,-50.03030776977539,oral_cavity
-22.437732696533203,85.36061096191406,skin
-55.35763931274414,-7.736494064331055,oral_cavity
69.22161865234375,27.062990188598633,urogenital_tract
-5.36202335357666,-12.104813575744629,oral_cavity
42.91988754272461,-35.357967376708984,oral_cavity
26.581806182861328,69.99518585205078,skin
-15.003304481506348,-75.65070343017578,oral_cavity
-25.470869064331055,81.06884765625,nasal_cavity
101.93206787109375,-3.7728893756866455,oral_cavity
-40.138275146484375,-64.01879119873047,oral_cavity
48.880775451660156,-43.28535461425781,oral_cavity
-44.38362121582031,-35.31314468383789,oral_cavity
-0.8912394642829895,97.9040298461914,skin
1.2883564233779907,-81.391357421875,oral_cavity
71.53369140625,23.595924377441406,urogenital_tract
-7.622472286224365,76.15411376953125,skin
-8.741769790649414,85.66522216796875,skin
38.60927200317383,-22.145339965820312,oral_cavity
15.78714656829834,45.48051834106445,nasal_cavity
95.12541961669922,32.94271469116211,urogenital_tract
-76.98233032226562,-22.298873901367188,oral_cavity
70.7088851928711,-39.060420989990234,oral_cavity
52.900943756103516,-38.04389190673828,oral_cavity
74.17790222167969,-47.577423095703125,oral_cavity
14.940479278564453,104.4848403930664,skin
3.201589822769165,-1.6188099384307861,oral_cavity
6.165001392364502,-15.412921905517578,oral_cavity
-44.84380340576172,-33.741172790527344,oral_cavity
44.5139045715332,-26.460407257080078,oral_cavity
-47.87727355957031,-67.36128234863281,oral_cavity
5.408942699432373,-76.98648834228516,oral_cavity
1.7345538139343262,7.107557773590088,oral_cavity
-37.168331146240234,-48.55863571166992,oral_cavity
-44.88595199584961,69.54430389404297,skin
5.995250225067139,61.707969665527344,nasal_cavity
0.09344125539064407,-58.51042938232422,oral_cavity
18.083621978759766,-7.265498638153076,oral_cavity
-16.157583236694336,-45.91565704345703,oral_cavity
34.83512496948242,-47.09992980957031,oral_cavity
8.168279647827148,-29.115676879882812,oral_cavity
-20.77668571472168,58.78485107421875,nasal_cavity
-0.8027527928352356,-42.13254165649414,oral_cavity
12.982735633850098,65.70877075195312,skin
88.60267639160156,33.073673248291016,urogenital_tract
9.080662727355957,72.30145263671875,skin
-9.889931678771973,57.18012619018555,nasal_cavity
17.08730697631836,-0.5485191345214844,oral_cavity
2.4703545570373535,-76.44068908691406,oral_cavity
-46.261436462402344,-17.2222957611084,oral_cavity
57.72555923461914,-29.41596031188965,oral_cavity
-60.66946792602539,-43.40884780883789,oral_cavity
108.7508773803711,2.2784903049468994,oral_cavity
60.98133087158203,-52.009490966796875,oral_cavity
-30.992534637451172,-42.39330291748047,oral_cavity
48.26400375366211,-53.62807846069336,oral_cavity
112.47943115234375,-0.02308785356581211,oral_cavity
-55.799896240234375,-14.419682502746582,oral_cavity
69.36017608642578,58.958770751953125,urogenital_tract
1.6170204877853394,-82.76964569091797,oral_cavity
-28.081615447998047,85.60932159423828,nasal_cavity
91.50970458984375,33.9254150390625,urogenital_tract
5.064108371734619,-0.39567703008651733,oral_cavity
-82.1240234375,23.835912704467773,gastrointestinal_tract
72.80509948730469,27.2382755279541,urogenital_tract
-43.32829666137695,-30.16396713256836,oral_cavity
11.724778175354004,0.8328679203987122,oral_cavity
77.01834869384766,61.795677185058594,urogenital_tract
52.896728515625,-66.81346130371094,oral_cavity
-0.17655117809772491,82.11807250976562,skin
77.2306900024414,-42.389041900634766,oral_cavity
-54.30656814575195,-15.980446815490723,oral_cavity
-5.420496463775635,81.34147644042969,skin
60.095130920410156,-63.78006362915039,oral_cavity
-80.05135345458984,39.4537239074707,gastrointestinal_tract
-10.437020301818848,3.502347230911255,oral_cavity
48.776432037353516,-67.16767120361328,oral_cavity
-21.8385009765625,92.30589294433594,skin
-8.082145690917969,93.58597564697266,skin
63.702388763427734,-41.442718505859375,oral_cavity
-30.697650909423828,94.92150115966797,skin
50.46294403076172,-65.3164291381836,oral_cavity
-60.22391891479492,-43.38825607299805,oral_cavity
11.18050479888916,109.94683074951172,skin
18.023887634277344,7.790686130523682,oral_cavity
10.779580116271973,59.656558990478516,skin
-27.356464385986328,97.1712417602539,skin
-9.437450408935547,-88.15587615966797,oral_cavity
-1.798487663269043,2.7894396781921387,oral_cavity
-16.456401824951172,97.11444091796875,skin
41.02617263793945,-59.74673843383789,oral_cavity
-74.51848602294922,-34.622859954833984,oral_cavity
-50.001800537109375,-16.281221389770508,oral_cavity
-22.172962188720703,71.51609802246094,nasal_cavity
-16.70066261291504,55.54393005371094,nasal_cavity
-54.59529113769531,-26.575672149658203,oral_cavity
-24.128704071044922,-70.03658294677734,skin
